,DATE,GEN_ENERGY,PREDICTED_E,TOTAL_ENERGY,TOTAL_PREDICTED
97,2018-01-03 05:00:00,0.0,0.0,10993.149,10064.162
98,2018-01-03 05:10:00,0.0,0.0,10993.149,10064.162
99,2018-01-03 05:20:00,0.0,0.0,10993.149,10064.162
100,2018-01-03 05:30:00,0.0,0.0,10993.149,10064.162
101,2018-01-03 05:40:00,0.0,0.0,10993.149,10064.162
102,2018-01-03 05:50:00,0.0,0.0,10993.149,10064.162
103,2018-01-03 06:00:00,0.0,0.0,10993.149,10064.162
104,2018-01-03 06:10:00,0.0,0.0,10993.149,10064.162
105,2018-01-03 06:20:00,0.0,0.0,10993.149,10064.162
106,2018-01-03 06:30:00,0.0,0.0,10993.149,10064.162
107,2018-01-03 06:40:00,0.0,0.77232885,10993.149,10064.162
108,2018-01-03 06:50:00,0.0,2.2143257,10993.149,10064.162
109,2018-01-03 07:00:00,0.0,3.4502149,10993.149,10064.162
110,2018-01-03 07:10:00,0.0,4.290036,10993.149,10064.162
111,2018-01-03 07:20:00,0.0,4.849527,10993.149,10064.162
112,2018-01-03 07:30:00,0.0,5.1704564,10993.149,10064.162
113,2018-01-03 07:40:00,0.0,5.276904,10993.149,10064.162
114,2018-01-03 07:50:00,7.55,9.603824,10993.149,10064.162
115,2018-01-03 08:00:00,9.8,13.427499,10993.149,10064.162
116,2018-01-03 08:10:00,11.7,17.300861,10993.149,10064.162
117,2018-01-03 08:20:00,12.9,20.224281,10993.149,10064.162
118,2018-01-03 08:30:00,14.7,23.713844,10993.149,10064.162
119,2018-01-03 08:40:00,18.1,32.98713,10993.149,10064.162
120,2018-01-03 08:50:00,38.4,55.17526,10993.149,10064.162
121,2018-01-03 09:00:00,77.16,78.29981,10993.149,10064.162
122,2018-01-03 09:10:00,117.840004,98.37844,10993.149,10064.162
123,2018-01-03 09:20:00,150.70001,118.94349,10993.149,10064.162
124,2018-01-03 09:30:00,166.09999,137.39249,10993.149,10064.162
125,2018-01-03 09:40:00,185.55,151.564,10993.149,10064.162
126,2018-01-03 09:50:00,205.45,166.66602,10993.149,10064.162
127,2018-01-03 10:00:00,223.5,180.59686,10993.149,10064.162
128,2018-01-03 10:10:00,248.79999,197.78188,10993.149,10064.162
129,2018-01-03 10:20:00,255.9,213.7629,10993.149,10064.162
130,2018-01-03 10:30:00,269.66,227.87337,10993.149,10064.162
131,2018-01-03 10:40:00,280.0,240.56317,10993.149,10064.162
132,2018-01-03 10:50:00,292.69,250.25945,10993.149,10064.162
133,2018-01-03 11:00:00,298.85,259.38663,10993.149,10064.162
134,2018-01-03 11:10:00,316.46002,267.305,10993.149,10064.162
135,2018-01-03 11:20:00,307.84,274.6516,10993.149,10064.162
136,2018-01-03 11:30:00,318.6,281.34265,10993.149,10064.162
137,2018-01-03 11:40:00,323.9,286.8116,10993.149,10064.162
138,2018-01-03 11:50:00,329.85,290.55405,10993.149,10064.162
139,2018-01-03 12:00:00,338.34998,293.21478,10993.149,10064.162
140,2018-01-03 12:10:00,329.80002,287.2021,10993.149,10064.162
141,2018-01-03 12:20:00,330.04,287.28204,10993.149,10064.162
142,2018-01-03 12:30:00,330.62003,285.80173,10993.149,10064.162
143,2018-01-03 12:40:00,323.44,282.55386,10993.149,10064.162
144,2018-01-03 12:50:00,333.5,279.67465,10993.149,10064.162
145,2018-01-03 13:00:00,314.6,276.41245,10993.149,10064.162
146,2018-01-03 13:10:00,330.96,271.081,10993.149,10064.162
147,2018-01-03 13:20:00,315.94,266.7654,10993.149,10064.162
148,2018-01-03 13:30:00,307.9,261.86377,10993.149,10064.162
149,2018-01-03 13:40:00,303.9,337.4479,10993.149,10064.162
150,2018-01-03 13:50:00,291.95,304.65335,10993.149,10064.162
151,2018-01-03 14:00:00,293.69,286.10272,10993.149,10064.162
152,2018-01-03 14:10:00,275.5,269.64255,10993.149,10064.162
153,2018-01-03 14:20:00,263.36002,256.66724,10993.149,10064.162
154,2018-01-03 14:30:00,254.13998,239.86212,10993.149,10064.162
155,2018-01-03 14:40:00,239.66,222.63873,10993.149,10064.162
156,2018-01-03 14:50:00,224.5,206.32059,10993.149,10064.162
157,2018-01-03 15:00:00,213.15,189.4355,10993.149,10064.162
158,2018-01-03 15:10:00,186.85,174.44731,10993.149,10064.162
159,2018-01-03 15:20:00,165.15,155.97626,10993.149,10064.162
160,2018-01-03 15:30:00,146.69,140.71309,10993.149,10064.162
161,2018-01-03 15:40:00,128.56001,126.04414,10993.149,10064.162
162,2018-01-03 15:50:00,111.3,110.5294,10993.149,10064.162
163,2018-01-03 16:00:00,72.45,94.376,10993.149,10064.162
164,2018-01-03 16:10:00,33.45,77.99118,10993.149,10064.162
165,2018-01-03 16:20:00,17.4,60.163612,10993.149,10064.162
166,2018-01-03 16:30:00,13.34,44.568775,10993.149,10064.162
167,2018-01-03 16:40:00,10.46,30.808786,10993.149,10064.162
168,2018-01-03 16:50:00,6.66,17.697773,10993.149,10064.162
169,2018-01-03 17:00:00,3.8400002,5.634274,10993.149,10064.162
170,2018-01-03 17:10:00,0.0,0.0,10993.149,10064.162
171,2018-01-03 17:20:00,0.0,0.0,10993.149,10064.162
172,2018-01-03 17:30:00,0.0,0.0,10993.149,10064.162
173,2018-01-03 17:40:00,0.0,0.0,10993.149,10064.162
174,2018-01-03 17:50:00,0.0,0.0,10993.149,10064.162
175,2018-01-03 18:00:00,0.0,0.0,10993.149,10064.162
176,2018-01-03 18:10:00,0.0,0.0,10993.149,10064.162
177,2018-01-03 18:20:00,0.0,0.0,10993.149,10064.162
178,2018-01-03 18:30:00,0.0,0.0,10993.149,10064.162
179,2018-01-03 18:40:00,0.0,0.0,10993.149,10064.162
180,2018-01-03 18:50:00,0.0,0.0,10993.149,10064.162
181,2018-01-03 19:00:00,0.0,0.0,10993.149,10064.162
182,2018-01-03 19:10:00,0.0,0.0,10993.149,10064.162
183,2018-01-03 19:20:00,0.0,0.0,10993.149,10064.162
184,2018-01-03 19:30:00,0.0,0.0,10993.149,10064.162
185,2018-01-03 19:40:00,0.0,0.0,10993.149,10064.162
186,2018-01-03 19:50:00,0.0,0.0,10993.149,10064.162
187,2018-01-03 20:00:00,0.0,0.0,10993.149,10064.162
188,2018-01-03 20:10:00,0.0,0.0,10993.149,10064.162
189,2018-01-03 20:20:00,0.0,0.0,10993.149,10064.162
190,2018-01-03 20:30:00,0.0,0.0,10993.149,10064.162
191,2018-01-03 20:40:00,0.0,0.0,10993.149,10064.162
192,2018-01-03 20:50:00,0.0,0.0,10993.149,10064.162
193,2018-01-03 21:00:00,0.0,0.0,10993.149,10064.162
194,2018-01-04 05:00:00,0.0,0.0,8802.34,9126.163
195,2018-01-04 05:10:00,0.0,0.0,8802.34,9126.163
196,2018-01-04 05:20:00,0.0,0.0,8802.34,9126.163
197,2018-01-04 05:30:00,0.0,0.0,8802.34,9126.163
198,2018-01-04 05:40:00,0.0,0.0,8802.34,9126.163
199,2018-01-04 05:50:00,0.0,0.0,8802.34,9126.163
200,2018-01-04 06:00:00,0.0,0.0,8802.34,9126.163
201,2018-01-04 06:10:00,0.0,0.0,8802.34,9126.163
202,2018-01-04 06:20:00,0.0,0.0,8802.34,9126.163
203,2018-01-04 06:30:00,0.0,0.0,8802.34,9126.163
204,2018-01-04 06:40:00,0.0,0.0,8802.34,9126.163
205,2018-01-04 06:50:00,0.0,0.0,8802.34,9126.163
206,2018-01-04 07:00:00,0.0,0.0,8802.34,9126.163
207,2018-01-04 07:10:00,0.0,0.0,8802.34,9126.163
208,2018-01-04 07:20:00,0.0,0.0,8802.34,9126.163
209,2018-01-04 07:30:00,0.0,0.0,8802.34,9126.163
210,2018-01-04 07:40:00,0.0,0.0,8802.34,9126.163
211,2018-01-04 07:50:00,8.96,0.50004315,8802.34,9126.163
212,2018-01-04 08:00:00,13.139999,2.699107,8802.34,9126.163
213,2018-01-04 08:10:00,16.859999,7.0479193,8802.34,9126.163
214,2018-01-04 08:20:00,21.5,10.181734,8802.34,9126.163
215,2018-01-04 08:30:00,23.94,13.73401,8802.34,9126.163
216,2018-01-04 08:40:00,24.3,23.046206,8802.34,9126.163
217,2018-01-04 08:50:00,42.6,44.923744,8802.34,9126.163
218,2018-01-04 09:00:00,69.35,71.1139,8802.34,9126.163
219,2018-01-04 09:10:00,76.69,97.20015,8802.34,9126.163
220,2018-01-04 09:20:00,87.96,115.78795,8802.34,9126.163
221,2018-01-04 09:30:00,127.04,136.19034,8802.34,9126.163
222,2018-01-04 09:40:00,176.62,155.48839,8802.34,9126.163
223,2018-01-04 09:50:00,167.44,173.44012,8802.34,9126.163
224,2018-01-04 10:00:00,171.5,189.36475,8802.34,9126.163
225,2018-01-04 10:10:00,185.06,203.34319,8802.34,9126.163
226,2018-01-04 10:20:00,164.73999,215.48079,8802.34,9126.163
227,2018-01-04 10:30:00,194.95,226.11348,8802.34,9126.163
228,2018-01-04 10:40:00,189.54999,235.85933,8802.34,9126.163
229,2018-01-04 10:50:00,203.0,242.91283,8802.34,9126.163
230,2018-01-04 11:00:00,227.76,249.67255,8802.34,9126.163
231,2018-01-04 11:10:00,235.14,255.47923,8802.34,9126.163
232,2018-01-04 11:20:00,259.9,260.93466,8802.34,9126.163
233,2018-01-04 11:30:00,263.2,265.96408,8802.34,9126.163
234,2018-01-04 11:40:00,291.5,269.96356,8802.34,9126.163
235,2018-01-04 11:50:00,294.9,272.39252,8802.34,9126.163
236,2018-01-04 12:00:00,264.86,273.90012,8802.34,9126.163
237,2018-01-04 12:10:00,304.5,266.5615,8802.34,9126.163
238,2018-01-04 12:20:00,316.24,263.7437,8802.34,9126.163
239,2018-01-04 12:30:00,295.0,260.03592,8802.34,9126.163
240,2018-01-04 12:40:00,295.76,254.96196,8802.34,9126.163
241,2018-01-04 12:50:00,311.54,250.60753,8802.34,9126.163
242,2018-01-04 13:00:00,295.30002,246.10077,8802.34,9126.163
243,2018-01-04 13:10:00,273.66,239.64583,8802.34,9126.163
244,2018-01-04 13:20:00,286.69,234.39584,8802.34,9126.163
245,2018-01-04 13:30:00,287.15002,228.7044,8802.34,9126.163
246,2018-01-04 13:40:00,281.35,307.86337,8802.34,9126.163
247,2018-01-04 13:50:00,262.5,274.16034,8802.34,9126.163
248,2018-01-04 14:00:00,220.35,252.49092,8802.34,9126.163
249,2018-01-04 14:10:00,191.40001,234.64742,8802.34,9126.163
250,2018-01-04 14:20:00,189.8,220.85811,8802.34,9126.163
251,2018-01-04 14:30:00,198.4,205.57489,8802.34,9126.163
252,2018-01-04 14:40:00,166.2,191.51523,8802.34,9126.163
253,2018-01-04 14:50:00,152.54,179.18597,8802.34,9126.163
254,2018-01-04 15:00:00,121.259995,166.9237,8802.34,9126.163
255,2018-01-04 15:10:00,106.200005,156.17372,8802.34,9126.163
256,2018-01-04 15:20:00,104.85,141.44966,8802.34,9126.163
257,2018-01-04 15:30:00,87.45,124.91572,8802.34,9126.163
258,2018-01-04 15:40:00,63.86,103.38931,8802.34,9126.163
259,2018-01-04 15:50:00,50.44,82.3846,8802.34,9126.163
260,2018-01-04 16:00:00,43.4,67.26098,8802.34,9126.163
261,2018-01-04 16:10:00,28.66,55.595097,8802.34,9126.163
262,2018-01-04 16:20:00,22.64,44.553562,8802.34,9126.163
263,2018-01-04 16:30:00,18.24,31.470108,8802.34,9126.163
264,2018-01-04 16:40:00,12.26,19.566475,8802.34,9126.163
265,2018-01-04 16:50:00,7.05,8.691994,8802.34,9126.163
266,2018-01-04 17:00:00,5.19,0.0,8802.34,9126.163
267,2018-01-04 17:10:00,0.0,0.0,8802.34,9126.163
268,2018-01-04 17:20:00,0.0,0.0,8802.34,9126.163
269,2018-01-04 17:30:00,0.0,0.0,8802.34,9126.163
270,2018-01-04 17:40:00,0.0,0.0,8802.34,9126.163
271,2018-01-04 17:50:00,0.0,0.0,8802.34,9126.163
272,2018-01-04 18:00:00,0.0,0.0,8802.34,9126.163
273,2018-01-04 18:10:00,0.0,0.0,8802.34,9126.163
274,2018-01-04 18:20:00,0.0,0.0,8802.34,9126.163
275,2018-01-04 18:30:00,0.0,0.0,8802.34,9126.163
276,2018-01-04 18:40:00,0.0,0.0,8802.34,9126.163
277,2018-01-04 18:50:00,0.0,0.0,8802.34,9126.163
278,2018-01-04 19:00:00,0.0,0.0,8802.34,9126.163
279,2018-01-04 19:10:00,0.0,0.0,8802.34,9126.163
280,2018-01-04 19:20:00,0.0,0.0,8802.34,9126.163
281,2018-01-04 19:30:00,0.0,0.0,8802.34,9126.163
282,2018-01-04 19:40:00,0.0,0.0,8802.34,9126.163
283,2018-01-04 19:50:00,0.0,0.0,8802.34,9126.163
284,2018-01-04 20:00:00,0.0,0.0,8802.34,9126.163
285,2018-01-04 20:10:00,0.0,0.0,8802.34,9126.163
286,2018-01-04 20:20:00,0.0,0.0,8802.34,9126.163
287,2018-01-04 20:30:00,0.0,0.0,8802.34,9126.163
288,2018-01-04 20:40:00,0.0,0.0,8802.34,9126.163
289,2018-01-04 20:50:00,0.0,0.0,8802.34,9126.163
290,2018-01-04 21:00:00,0.0,0.0,8802.34,9126.163
291,2018-01-05 05:00:00,0.0,0.0,10098.499,9021.468
292,2018-01-05 05:10:00,0.0,0.0,10098.499,9021.468
293,2018-01-05 05:20:00,0.0,0.0,10098.499,9021.468
294,2018-01-05 05:30:00,0.0,0.0,10098.499,9021.468
295,2018-01-05 05:40:00,0.0,0.0,10098.499,9021.468
296,2018-01-05 05:50:00,0.0,0.0,10098.499,9021.468
297,2018-01-05 06:00:00,0.0,0.0,10098.499,9021.468
298,2018-01-05 06:10:00,0.0,0.0,10098.499,9021.468
299,2018-01-05 06:20:00,0.0,0.0,10098.499,9021.468
300,2018-01-05 06:30:00,0.0,0.0,10098.499,9021.468
301,2018-01-05 06:40:00,0.0,0.0,10098.499,9021.468
302,2018-01-05 06:50:00,0.0,0.0,10098.499,9021.468
303,2018-01-05 07:00:00,0.0,0.0,10098.499,9021.468
304,2018-01-05 07:10:00,0.0,0.0,10098.499,9021.468
305,2018-01-05 07:20:00,0.0,0.0,10098.499,9021.468
306,2018-01-05 07:30:00,0.0,0.0,10098.499,9021.468
307,2018-01-05 07:40:00,0.0,0.0,10098.499,9021.468
308,2018-01-05 07:50:00,0.0,0.0,10098.499,9021.468
309,2018-01-05 08:00:00,7.0,0.0,10098.499,9021.468
310,2018-01-05 08:10:00,11.900001,0.5461291,10098.499,9021.468
311,2018-01-05 08:20:00,17.5,1.4293214,10098.499,9021.468
312,2018-01-05 08:30:00,20.1,2.9981153,10098.499,9021.468
313,2018-01-05 08:40:00,32.2,7.71803,10098.499,9021.468
314,2018-01-05 08:50:00,65.6,18.782656,10098.499,9021.468
315,2018-01-05 09:00:00,81.9,23.527435,10098.499,9021.468
316,2018-01-05 09:10:00,69.64,28.268494,10098.499,9021.468
317,2018-01-05 09:20:00,104.759995,57.33173,10098.499,9021.468
318,2018-01-05 09:30:00,109.9,83.99259,10098.499,9021.468
319,2018-01-05 09:40:00,117.15,107.91686,10098.499,9021.468
320,2018-01-05 09:50:00,109.85,131.74562,10098.499,9021.468
321,2018-01-05 10:00:00,168.45999,154.12074,10098.499,9021.468
322,2018-01-05 10:10:00,219.69,178.82985,10098.499,9021.468
323,2018-01-05 10:20:00,241.85,197.77269,10098.499,9021.468
324,2018-01-05 10:30:00,263.9,212.3525,10098.499,9021.468
325,2018-01-05 10:40:00,254.75002,225.2657,10098.499,9021.468
326,2018-01-05 10:50:00,234.65,234.7542,10098.499,9021.468
327,2018-01-05 11:00:00,240.9,243.48695,10098.499,9021.468
328,2018-01-05 11:10:00,299.40002,250.94936,10098.499,9021.468
329,2018-01-05 11:20:00,298.5,257.8457,10098.499,9021.468
330,2018-01-05 11:30:00,303.74,264.1641,10098.499,9021.468
331,2018-01-05 11:40:00,305.0,269.33926,10098.499,9021.468
332,2018-01-05 11:50:00,309.5,272.84854,10098.499,9021.468
333,2018-01-05 12:00:00,322.26,275.33734,10098.499,9021.468
334,2018-01-05 12:10:00,310.1,268.8946,10098.499,9021.468
335,2018-01-05 12:20:00,327.90002,268.78983,10098.499,9021.468
336,2018-01-05 12:30:00,311.05,266.99115,10098.499,9021.468
337,2018-01-05 12:40:00,310.81,263.33377,10098.499,9021.468
338,2018-01-05 12:50:00,305.64,260.0156,10098.499,9021.468
339,2018-01-05 13:00:00,303.2,256.26468,10098.499,9021.468
340,2018-01-05 13:10:00,298.8,250.34622,10098.499,9021.468
341,2018-01-05 13:20:00,298.59998,245.44151,10098.499,9021.468
342,2018-01-05 13:30:00,293.25998,239.94,10098.499,9021.468
343,2018-01-05 13:40:00,288.69,318.83987,10098.499,9021.468
344,2018-01-05 13:50:00,280.5,285.9793,10098.499,9021.468
345,2018-01-05 14:00:00,265.25,265.0727,10098.499,9021.468
346,2018-01-05 14:10:00,268.4,247.19286,10098.499,9021.468
347,2018-01-05 14:20:00,254.85,233.1258,10098.499,9021.468
348,2018-01-05 14:30:00,244.50002,217.26442,10098.499,9021.468
349,2018-01-05 14:40:00,229.84999,202.44682,10098.499,9021.468
350,2018-01-05 14:50:00,213.09999,189.25705,10098.499,9021.468
351,2018-01-05 15:00:00,194.86,176.09688,10098.499,9021.468
352,2018-01-05 15:10:00,183.23999,164.4849,10098.499,9021.468
353,2018-01-05 15:20:00,155.7,156.12294,10098.499,9021.468
354,2018-01-05 15:30:00,137.09999,144.93355,10098.499,9021.468
355,2018-01-05 15:40:00,117.840004,131.19093,10098.499,9021.468
356,2018-01-05 15:50:00,100.159996,115.79101,10098.499,9021.468
357,2018-01-05 16:00:00,73.0,99.83843,10098.499,9021.468
358,2018-01-05 16:10:00,41.3,83.808716,10098.499,9021.468
359,2018-01-05 16:20:00,26.1,64.38641,10098.499,9021.468
360,2018-01-05 16:30:00,20.199999,46.984264,10098.499,9021.468
361,2018-01-05 16:40:00,14.86,32.078384,10098.499,9021.468
362,2018-01-05 16:50:00,9.44,18.553356,10098.499,9021.468
363,2018-01-05 17:00:00,6.25,6.6788745,10098.499,9021.468
364,2018-01-05 17:10:00,3.8500001,0.0,10098.499,9021.468
365,2018-01-05 17:20:00,0.0,0.0,10098.499,9021.468
366,2018-01-05 17:30:00,0.0,0.0,10098.499,9021.468
367,2018-01-05 17:40:00,0.0,0.0,10098.499,9021.468
368,2018-01-05 17:50:00,0.0,0.0,10098.499,9021.468
369,2018-01-05 18:00:00,0.0,0.0,10098.499,9021.468
370,2018-01-05 18:10:00,0.0,0.0,10098.499,9021.468
371,2018-01-05 18:20:00,0.0,0.0,10098.499,9021.468
372,2018-01-05 18:30:00,0.0,0.0,10098.499,9021.468
373,2018-01-05 18:40:00,0.0,0.0,10098.499,9021.468
374,2018-01-05 18:50:00,0.0,0.0,10098.499,9021.468
375,2018-01-05 19:00:00,0.0,0.0,10098.499,9021.468
376,2018-01-05 19:10:00,0.0,0.0,10098.499,9021.468
377,2018-01-05 19:20:00,0.0,0.0,10098.499,9021.468
378,2018-01-05 19:30:00,0.0,0.0,10098.499,9021.468
379,2018-01-05 19:40:00,0.0,0.0,10098.499,9021.468
380,2018-01-05 19:50:00,0.0,0.0,10098.499,9021.468
381,2018-01-05 20:00:00,0.0,0.0,10098.499,9021.468
382,2018-01-05 20:10:00,0.0,0.0,10098.499,9021.468
383,2018-01-05 20:20:00,0.0,0.0,10098.499,9021.468
384,2018-01-05 20:30:00,0.0,0.0,10098.499,9021.468
385,2018-01-05 20:40:00,0.0,0.0,10098.499,9021.468
386,2018-01-05 20:50:00,0.0,0.0,10098.499,9021.468
387,2018-01-05 21:00:00,0.0,0.0,10098.499,9021.468
388,2018-01-06 05:00:00,0.0,0.0,11045.341,13347.9375
389,2018-01-06 05:10:00,0.0,0.0,11045.341,13347.9375
390,2018-01-06 05:20:00,0.0,0.0,11045.341,13347.9375
391,2018-01-06 05:30:00,0.0,0.0,11045.341,13347.9375
392,2018-01-06 05:40:00,0.0,0.0,11045.341,13347.9375
393,2018-01-06 05:50:00,0.0,0.0,11045.341,13347.9375
394,2018-01-06 06:00:00,0.0,0.0,11045.341,13347.9375
395,2018-01-06 06:10:00,0.0,0.0,11045.341,13347.9375
396,2018-01-06 06:20:00,0.0,0.0,11045.341,13347.9375
397,2018-01-06 06:30:00,0.0,0.0,11045.341,13347.9375
398,2018-01-06 06:40:00,0.0,0.0,11045.341,13347.9375
399,2018-01-06 06:50:00,0.0,0.0,11045.341,13347.9375
400,2018-01-06 07:00:00,0.0,0.0,11045.341,13347.9375
401,2018-01-06 07:10:00,0.0,0.0,11045.341,13347.9375
402,2018-01-06 07:20:00,0.0,0.0,11045.341,13347.9375
403,2018-01-06 07:30:00,0.0,0.0,11045.341,13347.9375
404,2018-01-06 07:40:00,0.0,0.0,11045.341,13347.9375
405,2018-01-06 07:50:00,7.7400002,3.2934942,11045.341,13347.9375
406,2018-01-06 08:00:00,9.1,7.2902384,11045.341,13347.9375
407,2018-01-06 08:10:00,9.85,12.203613,11045.341,13347.9375
408,2018-01-06 08:20:00,11.650001,15.591323,11045.341,13347.9375
409,2018-01-06 08:30:00,14.16,19.982662,11045.341,13347.9375
410,2018-01-06 08:40:00,18.38,31.59892,11045.341,13347.9375
411,2018-01-06 08:50:00,41.5,58.36656,11045.341,13347.9375
412,2018-01-06 09:00:00,78.759995,92.28825,11045.341,13347.9375
413,2018-01-06 09:10:00,118.049995,128.12961,11045.341,13347.9375
414,2018-01-06 09:20:00,145.85,166.7722,11045.341,13347.9375
415,2018-01-06 09:30:00,165.65,199.81554,11045.341,13347.9375
416,2018-01-06 09:40:00,185.15,229.11351,11045.341,13347.9375
417,2018-01-06 09:50:00,210.35,253.78355,11045.341,13347.9375
418,2018-01-06 10:00:00,223.34999,273.1208,11045.341,13347.9375
419,2018-01-06 10:10:00,238.5,294.78082,11045.341,13347.9375
420,2018-01-06 10:20:00,252.84001,311.41525,11045.341,13347.9375
421,2018-01-06 10:30:00,265.75998,325.5344,11045.341,13347.9375
422,2018-01-06 10:40:00,278.0,337.84048,11045.341,13347.9375
423,2018-01-06 10:50:00,297.36,346.59128,11045.341,13347.9375
424,2018-01-06 11:00:00,297.38,354.38336,11045.341,13347.9375
425,2018-01-06 11:10:00,304.5,360.48492,11045.341,13347.9375
426,2018-01-06 11:20:00,311.12003,365.69492,11045.341,13347.9375
427,2018-01-06 11:30:00,317.88,370.04068,11045.341,13347.9375
428,2018-01-06 11:40:00,322.66,373.13077,11045.341,13347.9375
429,2018-01-06 11:50:00,337.6,374.7093,11045.341,13347.9375
430,2018-01-06 12:00:00,329.6,375.63574,11045.341,13347.9375
431,2018-01-06 12:10:00,332.76,368.54843,11045.341,13347.9375
432,2018-01-06 12:20:00,332.69,366.31897,11045.341,13347.9375
433,2018-01-06 12:30:00,331.81003,363.55722,11045.341,13347.9375
434,2018-01-06 12:40:00,338.43997,359.56985,11045.341,13347.9375
435,2018-01-06 12:50:00,331.06,356.5268,11045.341,13347.9375
436,2018-01-06 13:00:00,325.0,353.37482,11045.341,13347.9375
437,2018-01-06 13:10:00,321.64,348.35745,11045.341,13347.9375
438,2018-01-06 13:20:00,318.36002,344.72986,11045.341,13347.9375
439,2018-01-06 13:30:00,312.24,340.5795,11045.341,13347.9375
440,2018-01-06 13:40:00,316.0,414.03162,11045.341,13347.9375
441,2018-01-06 13:50:00,295.9,375.201,11045.341,13347.9375
442,2018-01-06 14:00:00,286.9,356.87103,11045.341,13347.9375
443,2018-01-06 14:10:00,278.4,342.4877,11045.341,13347.9375
444,2018-01-06 14:20:00,266.75,331.1972,11045.341,13347.9375
445,2018-01-06 14:30:00,263.15,315.65396,11045.341,13347.9375
446,2018-01-06 14:40:00,241.85,300.00354,11045.341,13347.9375
447,2018-01-06 14:50:00,226.25,284.85248,11045.341,13347.9375
448,2018-01-06 15:00:00,205.3,267.41196,11045.341,13347.9375
449,2018-01-06 15:10:00,186.76,248.85498,11045.341,13347.9375
450,2018-01-06 15:20:00,168.44,223.03008,11045.341,13347.9375
451,2018-01-06 15:30:00,143.0,197.98987,11045.341,13347.9375
452,2018-01-06 15:40:00,124.700005,174.76326,11045.341,13347.9375
453,2018-01-06 15:50:00,106.74,154.49883,11045.341,13347.9375
454,2018-01-06 16:00:00,83.46,134.28241,11045.341,13347.9375
455,2018-01-06 16:10:00,45.4,114.37988,11045.341,13347.9375
456,2018-01-06 16:20:00,21.7,86.53879,11045.341,13347.9375
457,2018-01-06 16:30:00,15.799999,62.711754,11045.341,13347.9375
458,2018-01-06 16:40:00,12.099999,42.71636,11045.341,13347.9375
459,2018-01-06 16:50:00,9.16,25.539413,11045.341,13347.9375
460,2018-01-06 17:00:00,6.88,10.902119,11045.341,13347.9375
461,2018-01-06 17:10:00,3.96,0.86504376,11045.341,13347.9375
462,2018-01-06 17:20:00,0.0,0.0,11045.341,13347.9375
463,2018-01-06 17:30:00,0.0,0.0,11045.341,13347.9375
464,2018-01-06 17:40:00,0.0,0.0,11045.341,13347.9375
465,2018-01-06 17:50:00,0.0,0.0,11045.341,13347.9375
466,2018-01-06 18:00:00,0.0,0.0,11045.341,13347.9375
467,2018-01-06 18:10:00,0.0,0.0,11045.341,13347.9375
468,2018-01-06 18:20:00,0.0,0.0,11045.341,13347.9375
469,2018-01-06 18:30:00,0.0,0.0,11045.341,13347.9375
470,2018-01-06 18:40:00,0.0,0.0,11045.341,13347.9375
471,2018-01-06 18:50:00,0.0,0.0,11045.341,13347.9375
472,2018-01-06 19:00:00,0.0,0.0,11045.341,13347.9375
473,2018-01-06 19:10:00,0.0,0.0,11045.341,13347.9375
474,2018-01-06 19:20:00,0.0,0.0,11045.341,13347.9375
475,2018-01-06 19:30:00,0.0,0.0,11045.341,13347.9375
476,2018-01-06 19:40:00,0.0,0.0,11045.341,13347.9375
477,2018-01-06 19:50:00,0.0,0.0,11045.341,13347.9375
478,2018-01-06 20:00:00,0.0,0.0,11045.341,13347.9375
479,2018-01-06 20:10:00,0.0,0.0,11045.341,13347.9375
480,2018-01-06 20:20:00,0.0,0.0,11045.341,13347.9375
481,2018-01-06 20:30:00,0.0,0.0,11045.341,13347.9375
482,2018-01-06 20:40:00,0.0,0.0,11045.341,13347.9375
483,2018-01-06 20:50:00,0.0,0.0,11045.341,13347.9375
484,2018-01-06 21:00:00,0.0,0.0,11045.341,13347.9375
485,2018-01-07 05:00:00,0.0,0.0,3981.6997,8937.362
486,2018-01-07 05:10:00,0.0,0.0,3981.6997,8937.362
487,2018-01-07 05:20:00,0.0,0.0,3981.6997,8937.362
488,2018-01-07 05:30:00,0.0,0.0,3981.6997,8937.362
489,2018-01-07 05:40:00,0.0,0.0,3981.6997,8937.362
490,2018-01-07 05:50:00,0.0,0.0,3981.6997,8937.362
491,2018-01-07 06:00:00,0.0,0.0,3981.6997,8937.362
492,2018-01-07 06:10:00,0.0,0.0,3981.6997,8937.362
493,2018-01-07 06:20:00,0.0,0.0,3981.6997,8937.362
494,2018-01-07 06:30:00,0.0,0.0,3981.6997,8937.362
495,2018-01-07 06:40:00,0.0,0.0,3981.6997,8937.362
496,2018-01-07 06:50:00,0.0,0.0,3981.6997,8937.362
497,2018-01-07 07:00:00,0.0,0.0,3981.6997,8937.362
498,2018-01-07 07:10:00,0.0,0.0,3981.6997,8937.362
499,2018-01-07 07:20:00,0.0,0.0,3981.6997,8937.362
500,2018-01-07 07:30:00,0.0,0.0,3981.6997,8937.362
501,2018-01-07 07:40:00,0.0,0.0,3981.6997,8937.362
502,2018-01-07 07:50:00,0.0,0.0,3981.6997,8937.362
503,2018-01-07 08:00:00,8.0,0.9143022,3981.6997,8937.362
504,2018-01-07 08:10:00,12.9,4.4378114,3981.6997,8937.362
505,2018-01-07 08:20:00,16.0,6.958248,3981.6997,8937.362
506,2018-01-07 08:30:00,19.4,10.079116,3981.6997,8937.362
